"Road using [note 1] vehicles registered for the first time by body type and fuel type [note 2], Great Britain from January 2001; also United Kingdom from July 2014",,,,,,,,,,,,,,,,,,
Table VEH1153a,,,,,,,,,,,,,,,,,,
This worksheet contains one table. Some cells refer to notes which can be found on the notes worksheet. ,,,,,,,,,,,,,,,,,,
"Some shorthand is used in this table, [low] = a low figure but not a real zero.",,,,,,,,,,,,,,,,,,
Geography [note 3],Date Interval [note 4],Date [note 4],Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas [note 5],Other fuel types [note 6],Total,Plug-in [note 7],Zero emission [note 8]
Scotland,Monthly,July 2017,Thousands,Total,6.6,6.4,0.3,[low],0.1,[low],0.1,[low],[low],[low],[low],13.4,0.2,0.1
Scotland,Monthly,August 2017,Thousands,Total,4.1,3.3,0.1,[low],0.1,[low],[low],[low],[low],[low],[low],7.7,0.1,[low]
Scotland,Monthly,September 2017,Thousands,Total,24.3,20.4,0.9,[low],0.3,[low],0.2,[low],[low],[low],[low],46.1,0.5,0.2
Scotland,Monthly,October 2017,Thousands,Total,8.0,6.7,0.2,[low],0.1,[low],[low],[low],[low],[low],[low],15.1,0.2,[low]
Scotland,Monthly,November 2017,Thousands,Total,7.5,6.6,0.3,[low],0.1,[low],0.1,[low],[low],[low],[low],14.5,0.2,0.1
Scotland,Monthly,December 2017,Thousands,Total,6.5,5.8,0.2,[low],0.1,[low],0.1,[low],[low],[low],[low],12.7,0.2,0.1
Scotland,Monthly,January 2018,Thousands,Total,7.2,5.4,0.3,[low],0.1,[low],0.1,[low],[low],[low],[low],13.1,0.2,0.1
Scotland,Monthly,February 2018,Thousands,Total,4.0,2.5,0.1,[low],[low],[low],[low],[low],[low],[low],[low],6.7,0.1,[low]
Scotland,Monthly,March 2018,Thousands,Total,27.3,17.1,1.0,[low],0.4,[low],0.2,[low],[low],[low],[low],45.9,0.6,0.2
Scotland,Monthly,April 2018,Thousands,Total,9.0,6.3,0.3,[low],0.1,[low],0.1,[low],[low],[low],[low],15.9,0.2,0.1
Scotland,Monthly,May 2018,Thousands,Total,11.4,7.6,0.5,[low],0.2,[low],0.1,[low],[low],[low],[low],19.8,0.3,0.1
Scotland,Monthly,June 2018,Thousands,Total,11.8,8.9,0.6,[low],0.3,[low],0.1,[low],[low],[low],[low],21.8,0.4,0.1
Scotland,Monthly,July 2018,Thousands,Total,8.2,5.4,0.4,[low],0.2,[low],0.1,[low],[low],[low],[low],14.3,0.3,0.1
Scotland,Monthly,August 2018,Thousands,Total,5.3,3.1,0.3,[low],0.1,[low],0.1,[low],[low],[low],[low],8.9,0.2,0.1
Scotland,Monthly,September 2018,Thousands,Total,21.9,13.7,1.2,[low],0.2,[low],0.2,[low],[low],[low],[low],37.2,0.4,0.2
Scotland,Monthly,October 2018,Thousands,Total,8.5,6.3,0.4,[low],0.2,[low],0.1,[low],[low],[low],[low],15.5,0.3,0.1
Scotland,Monthly,November 2018,Thousands,Total,8.0,6.4,0.5,[low],0.2,[low],0.1,[low],[low],[low],[low],15.1,0.3,0.1
Scotland,Monthly,December 2018,Thousands,Total,7.1,4.6,0.2,[low],0.3,[low],0.1,[low],[low],[low],[low],12.3,0.4,0.1
Scotland,Monthly,January 2019,Thousands,Total,8.1,5.5,0.5,[low],0.1,[low],0.1,[low],[low],[low],[low],14.4,0.3,0.1
Scotland,Monthly,February 2019,Thousands,Total,4.8,2.3,0.2,[low],0.1,[low],0.1,[low],[low],[low],[low],7.4,0.1,0.1
Scotland,Monthly,March 2019,Thousands,Total,25.7,15.5,1.1,[low],0.4,[low],0.4,[low],[low],[low],[low],43.1,0.8,0.4
Scotland,Monthly,April 2019,Thousands,Total,9.2,5.7,0.4,[low],0.1,[low],0.1,[low],[low],[low],[low],15.6,0.3,0.1
Scotland,Monthly,May 2019,Thousands,Total,10.7,6.2,0.6,[low],0.2,[low],0.2,[low],[low],[low],[low],17.8,0.3,0.2
Scotland,Monthly,June 2019,Thousands,Total,13.0,7.9,0.7,[low],0.2,[low],0.2,[low],[low],[low],[low],21.9,0.4,0.2
Scotland,Monthly,July 2019,Thousands,Total,8.5,4.4,0.6,[low],0.2,[low],0.2,[low],[low],[low],[low],13.9,0.4,0.2
Scotland,Monthly,August 2019,Thousands,Total,5.6,3.3,0.3,[low],[low],[low],0.2,[low],[low],[low],[low],9.4,0.3,0.2
Scotland,Monthly,September 2019,Thousands,Total,19.6,10.2,1.2,[low],0.3,[low],0.5,[low],[low],[low],[low],31.8,0.8,0.5
Scotland,Monthly,October 2019,Thousands,Total,7.2,4.8,0.7,[low],0.2,[low],0.2,[low],[low],[low],[low],13.1,0.4,0.2
Scotland,Monthly,November 2019,Thousands,Total,8.0,5.2,0.6,[low],0.2,[low],0.4,[low],[low],[low],[low],14.4,0.6,0.4
Scotland,Monthly,December 2019,Thousands,Total,6.6,4.0,0.4,[low],0.2,[low],0.3,[low],[low],[low],[low],11.4,0.5,0.3
Scotland,Monthly,January 2020,Thousands,Total,6.7,4.2,0.7,[low],0.2,[low],0.3,[low],[low],[low],[low],12.1,0.5,0.3
Scotland,Monthly,February 2020,Thousands,Total,4.1,1.7,0.3,[low],0.1,[low],0.1,[low],[low],[low],[low],6.4,0.2,0.1
Scotland,Monthly,March 2020,Thousands,Total,13.0,7.0,1.3,0.1,0.3,[low],0.7,[low],[low],[low],[low],22.4,1.0,0.7
Scotland,Monthly,April 2020,Thousands,Total,0.2,0.2,[low],[low],[low],[low],0.1,[low],[low],[low],[low],0.5,0.1,0.1
Scotland,Monthly,May 2020,Thousands,Total,1.0,0.7,[low],[low],[low],[low],0.1,[low],[low],[low],[low],1.8,0.2,0.1
Scotland,Monthly,June 2020,Thousands,Total,6.1,2.7,0.7,[low],0.2,[low],0.5,[low],[low],[low],[low],10.2,0.6,0.5
Scotland,Monthly,July 2020,Thousands,Total,11.3,5.2,1.4,0.1,0.4,[low],0.5,[low],[low],[low],[low],19.0,1.0,0.5
Scotland,Monthly,August 2020,Thousands,Total,5.6,2.5,0.7,0.1,0.2,[low],0.4,[low],[low],[low],[low],9.6,0.6,0.4
Scotland,Monthly,September 2020,Thousands,Total,19.3,8.6,2.5,0.3,0.7,[low],1.8,[low],[low],[low],[low],33.4,2.5,1.8
Scotland,Monthly,October 2020,Thousands,Total,8.5,4.2,1.2,0.2,0.4,[low],0.9,[low],[low],[low],[low],15.5,1.3,0.9
Scotland,Monthly,November 2020,Thousands,Total,7.5,3.7,1.1,0.3,0.5,[low],0.9,[low],[low],[low],[low],13.9,1.4,0.9
Scotland,Monthly,December 2020,Thousands,Total,5.4,3.4,1.0,0.2,0.5,[low],1.3,[low],[low],[low],[low],11.7,1.8,1.3
Scotland,Monthly,January 2021,Thousands,Total,4.4,3.1,0.8,0.1,0.4,[low],0.5,[low],[low],[low],[low],9.3,0.9,0.5
Scotland,Monthly,February 2021,Thousands,Total,3.0,1.6,0.4,0.1,0.2,[low],0.3,[low],[low],[low],[low],5.6,0.4,0.3
Scotland,Monthly,March 2021,Thousands,Total,14.2,8.3,2.4,0.7,0.9,0.1,1.7,[low],[low],[low],[low],28.2,2.7,1.7
Scotland,Monthly,April 2021,Thousands,Total,8.0,4.7,1.6,0.2,0.5,[low],0.6,[low],[low],[low],[low],15.6,1.1,0.6
Scotland,Monthly,May 2021,Thousands,Total,9.0,4.4,1.7,0.2,0.5,[low],0.7,[low],[low],[low],[low],16.5,1.2,0.7
Scotland,Monthly,June 2021,Thousands,Total,9.7,4.0,2.1,0.3,0.6,[low],1.0,[low],[low],[low],[low],17.7,1.6,1.0
Scotland,Monthly,July 2021,Thousands,Total,6.9,2.9,1.9,0.1,0.5,[low],0.6,[low],[low],[low],[low],12.9,1.1,0.6
Scotland,Monthly,August 2021,Thousands,Total,4.4,2.0,1.0,0.1,0.2,[low],0.5,[low],[low],[low],[low],8.2,0.7,0.5
Scotland,Monthly,September 2021,Thousands,Total,12.1,4.0,3.8,0.3,0.9,[low],2.0,[low],[low],[low],[low],23.2,2.9,2.0
Scotland,Monthly,October 2021,Thousands,Total,6.4,3.1,1.2,0.2,0.5,[low],1.0,[low],[low],[low],[low],12.3,1.5,1.0
Scotland,Monthly,November 2021,Thousands,Total,6.2,3.4,1.3,0.2,0.6,[low],1.4,[low],[low],[low],[low],13.1,2.0,1.4
Scotland,Monthly,December 2021,Thousands,Total,5.9,3.0,1.2,0.1,0.4,[low],1.5,[low],[low],[low],[low],12.2,1.9,1.5
Scotland,Monthly,January 2022,Thousands,Total,7.0,2.2,1.8,0.1,0.5,[low],0.8,[low],[low],[low],[low],12.6,1.3,0.8
Scotland,Monthly,February 2022,Thousands,Total,3.6,1.7,0.9,0.1,0.2,[low],0.6,[low],[low],[low],[low],7.1,0.7,0.6
Scotland,Monthly,March 2022,Thousands,Total,13.5,5.6,3.1,0.5,0.9,[low],2.5,[low],[low],[low],[low],26.2,3.4,2.5
Scotland,Monthly,April 2022,Thousands,Total,7.0,3.3,1.9,0.2,0.4,[low],0.7,[low],[low],[low],[low],13.5,1.2,0.7
Scotland,Monthly,May 2022,Thousands,Total,8.3,3.3,1.7,0.2,0.4,[low],1.0,[low],[low],0.1,[low],15.0,1.4,1.0
Scotland,Monthly,June 2022,Thousands,Total,8.3,3.4,2.0,0.2,0.5,[low],1.4,[low],[low],[low],[low],15.8,1.9,1.4
Scotland,Monthly,July 2022,Thousands,Total,7.0,2.2,1.6,0.3,0.4,[low],0.8,[low],[low],[low],[low],12.3,1.2,0.8
Scotland,Monthly,August 2022,Thousands,Total,5.3,1.8,1.0,0.1,0.2,[low],0.5,[low],[low],[low],[low],9.0,0.8,0.5
Scotland,Monthly,September 2022,Thousands,Total,11.5,4.3,3.9,0.4,0.8,[low],2.5,[low],[low],[low],[low],23.5,3.3,2.5
Wales,Annual,2001,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2002,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2003,Thousands,Buses and coaches,[low],0.6,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.6,[low],[low]
Wales,Annual,2004,Thousands,Buses and coaches,[low],0.8,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.8,[low],[low]
Wales,Annual,2005,Thousands,Buses and coaches,[low],0.8,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.8,[low],[low]
Wales,Annual,2006,Thousands,Buses and coaches,[low],0.6,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.7,[low],[low]
Wales,Annual,2007,Thousands,Buses and coaches,[low],0.5,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.6,[low],[low]
Wales,Annual,2008,Thousands,Buses and coaches,[low],0.5,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.5,[low],[low]
Wales,Annual,2009,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2010,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2011,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2012,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2013,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2014,Thousands,Buses and coaches,[low],0.3,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.3,[low],[low]
Wales,Annual,2015,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2016,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2017,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2018,Thousands,Buses and coaches,[low],0.4,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.4,[low],[low]
Wales,Annual,2019,Thousands,Buses and coaches,[low],0.3,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.3,[low],[low]
Wales,Annual,2020,Thousands,Buses and coaches,[low],0.3,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.3,[low],[low]
Wales,Annual,2021,Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.3,[low],[low]
Wales,Quarterly,2001 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2001 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2001 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2001 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2002 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2002 Q2 (April to June),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2002 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2002 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2003 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2003 Q2 (April to June),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2003 Q3 (July to September),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2003 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2004 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2004 Q2 (April to June),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2004 Q3 (July to September),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2004 Q4 (October to December),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2005 Q1 (January to March),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2005 Q2 (April to June),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2005 Q3 (July to September),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2005 Q4 (October to December),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2006 Q1 (January to March),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2006 Q2 (April to June),Thousands,Buses and coaches,[low],0.2,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2006 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2006 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2007 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2007 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2007 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2007 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.2,[low],[low]
Wales,Quarterly,2008 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2008 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2008 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2008 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2009 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2009 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2009 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2009 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2010 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2010 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2010 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2010 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2011 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2011 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2011 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2011 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2012 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2012 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2012 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2012 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2013 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2013 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2013 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2013 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2014 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2014 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2014 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2014 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2015 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2015 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2015 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2015 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2016 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2016 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2016 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2016 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2017 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2017 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2017 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2017 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2018 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2018 Q2 (April to June),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2018 Q3 (July to September),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2018 Q4 (October to December),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
Wales,Quarterly,2019 Q1 (January to March),Thousands,Buses and coaches,[low],0.1,[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,[low],[low]
